187,2,2
188,5,1
189,5,1
190,6,1
191,3,3
192,7,1
193,2,1
194,2,1
195,6,1
196,2,1
197,3,8
198,7,2
199,7,4
200,7,1
201,7,7
202,7,1
203,7,1
204,3,1
205,7,2
206,7,2
207,3,1
208,3,3
209,5,3
210,5,3
211,5,1
212,5,4
213,5,2
214,5,1
215,5,2
216,5,1
217,5,1
218,5,2
219,5,1
220,5,2
221,5,1
222,5,1
223,5,3
224,5,1
225,5,1
226,5,1
227,5,1
228,5,1
229,5,3
230,5,1
231,5,1
208,5,1
232,7,2
233,7,2
234,7,2
235,7,3
236,7,2
237,7,1
238,7,1
239,7,1
240,7,1
241,7,1
242,7,1
243,7,1
244,7,1
245,7,1
246,7,1
247,7,1
248,7,1
227,7,2
249,7,1
250,7,1
251,7,1
252,7,1
253,7,1
254,7,1
255,7,1
256,7,3
257,7,1
258,7,1
259,7,1
260,7,1
261,7,2
262,7,1
263,7,1
264,6,1
265,6,2
266,6,2
267,6,2
268,3,2
269,7,1
270,7,1
271,3,5
272,3,1
273,3,2
274,3,2
275,3,2
276,3,1
277,3,1
278,3,1
279,7,1
280,7,1
281,2,2
282,7,2
283,5,1
284,2,2
285,7,2
286,5,1
287,7,1
288,7,2
289,7,1
290,7,2
291,7,1
292,7,1
293,7,1
294,7,1
295,3,1
296,5,1
297,5,1
298,5,1
299,5,1
300,5,2
295,5,2
301,5,4
302,3,1
303,3,12
304,7,1
305,2,1
306,2,2
307,3,1
308,3,1
309,3,1
310,3,1
311,3,1
312,3,1
313,3,1
314,3,1
315,3,1
316,3,3
317,3,1
318,3,1
319,3,4
320,3,1
321,3,3
322,3,5
323,5,1
316,5,2
317,5,1
318,5,1
319,5,1
320,5,1
321,5,1
322,5,1
324,7,3
325,7,1
326,7,3
327,7,2
328,7,1
329,7,2
330,7,1
331,7,1
332,7,1
333,7,2
334,7,1
335,7,1
336,7,4
337,7,2
338,7,2
339,7,2
340,7,2
341,7,2
317,7,1
342,7,1
343,7,2
344,7,1
345,7,1
346,7,1
347,7,1
348,7,1
349,7,1
350,7,1
351,5,1
352,3,1
353,4,8
354,2,1
355,2,1
356,4,1
355,4,6
357,5,2
358,5,1
359,5,1
360,7,3
361,7,1
357,7,1
362,3,5
363,3,1
364,3,3
365,3,2
366,3,4
367,3,2
368,3,2
369,3,2
370,3,1
371,3,1
372,5,2
373,5,2
374,5,1
375,5,1
376,5,1
377,5,1
378,5,1
379,5,1
380,5,1
381,5,1
382,5,1
383,5,1
384,5,1
385,5,1
386,5,1
387,5,1
388,5,1
389,5,1
390,5,1
391,5,1
392,5,1
365,5,1
393,5,1
394,5,1
395,7,1
396,7,1
397,7,1
398,7,1
399,7,1
400,7,1
401,7,1
402,7,1
403,7,1
404,7,1
405,7,2
406,7,2
407,7,1
408,7,1
409,7,1
410,7,2
411,7,5
412,7,1
413,7,1
414,7,1
415,3,1
416,5,1
417,5,2
418,5,3
419,5,1
420,5,1
421,5,2
422,5,2
423,5,1
423,7,1
424,7,1
425,7,1
426,7,1
427,7,1
428,7,1
429,7,1
430,7,1
431,7,1
432,3,6
433,5,2
434,5,2
435,5,3
436,5,1
437,5,1
438,5,1
439,5,1
440,5,1
441,5,1
442,5,1
443,7,1
444,7,1
445,5,1
446,5,1
447,5,1
448,3,2
449,3,1
450,3,1
451,3,1
452,5,1
453,2,1
454,2,3
455,2,1
456,2,2
457,2,1
458,1,2
459,2,1
460,2,1
461,2,1
462,3,16
463,3,1
464,3,4
465,3,1
466,3,1
467,3,2
468,3,1
469,3,1
470,3,1
471,3,1
472,3,1
473,3,1
474,3,1
475,4,5
476,4,9
458,4,4
477,4,1
478,4,1
479,4,1
480,4,1
481,4,1
482,4,1
483,4,1
484,4,1
485,4,1
486,4,1
487,4,1
488,4,1
489,4,1
490,4,1
491,4,1
492,4,1
493,4,2
494,4,1
482,5,1
495,6,2
496,6,3
458,6,1
475,6,3
469,6,1
497,6,2
488,6,1
498,6,2
499,6,1
500,6,1
501,6,1
502,6,1
503,6,1
493,6,1
504,6,1
505,6,3
506,6,4
507,7,1
508,7,1
509,7,1
510,7,1
511,7,1
512,7,1
513,7,1
514,7,1
515,7,1
497,7,1
516,7,1
517,1,2
518,1,1
519,2,1
520,2,1
521,2,1
522,2,1
523,2,1
524,2,1
525,2,1
526,2,1
527,2,1
528,2,1
529,2,1
530,2,1
531,2,1
532,2,6
533,2,1
534,1,2
535,2,21
536,2,3
537,2,1
534,2,8
538,2,7
539,2,4
540,2,5
541,2,1
542,2,2
543,2,2
544,2,2
545,6,1
546,6,1
547,6,1
548,6,1
549,6,1
550,6,1
551,6,1
552,6,1
553,6,1
554,6,1
555,6,1
556,6,1
557,6,1
558,6,2
559,2,4
560,1,4
561,3,1
562,5,4
561,5,1
563,3,1
564,2,1
564,3,1
564,6,2
565,2,1
566,4,8
567,4,1
568,3,1
569,2,1
570,1,1
571,1,2
572,1,1
573,1,1
574,1,2
575,1,1
576,1,1
577,1,1
574,2,1
578,7,2
579,2,1
580,2,2
581,2,7
581,6,2
582,6,2
583,6,1
584,6,1
585,6,1
586,6,1
587,6,1
588,6,1
589,6,1
590,2,1
591,4,1
592,2,4
593,2,1
594,3,1
595,5,2
596,5,1
597,5,1
598,5,1
599,5,1
600,5,1
601,5,1
602,5,1
594,5,1
603,5,1
604,5,1
605,5,1
606,5,1
607,2,1
608,1,1
609,2,2
610,7,1
611,7,8
612,7,2
613,7,1
614,7,1
615,3,2
616,3,1
617,3,1
618,3,1
619,3,1
620,3,1
621,3,1
622,7,2
623,7,1
624,7,1
625,7,1
626,7,1
627,7,1
628,7,1
629,7,1
630,7,1
631,7,1
632,2,2
633,3,7
634,3,3
635,3,3
634,7,1
636,7,1
637,3,38
638,3,16
639,3,9
640,3,4
641,3,1
642,3,6
643,3,2
644,3,2
645,3,2
646,3,1
647,3,2
648,3,5
649,3,2
637,5,2
643,5,1
644,5,1
640,5,1
639,5,1
645,5,1
646,5,1
647,5,1
648,5,1
649,5,1
637,6,1
650,5,1
650,7,1
651,7,1
652,3,4
653,2,1
654,4,1
654,5,1
655,5,1
656,3,1
657,3,2
658,2,2
659,2,1
660,3,1
660,5,2
660,6,1
661,7,1
662,7,1
663,7,2
664,7,1
665,7,1
666,7,1
667,7,1
668,5,1
669,5,1
670,7,1
671,3,4
671,7,2
672,5,1
673,7,3
674,7,3
675,7,3
676,7,3
677,7,3
678,7,3
679,7,3
680,7,3
681,7,1
682,7,1
683,7,3
684,7,2
685,7,2
686,7,3
687,7,2
688,7,3
689,7,2
690,7,3
691,7,2
692,7,3
693,7,2
694,7,3
695,7,3
696,7,2
697,7,3
698,7,3
699,7,3
700,7,1
701,5,4
702,3,2
703,3,1
704,3,1
705,3,1
706,5,1
707,5,1
708,7,3
709,7,2
710,7,3
711,7,8
705,7,7
704,7,11
702,7,7
712,7,6
703,7,6
713,7,2
714,7,1
715,2,1
715,3,3
716,3,2
715,5,1
715,6,1
717,2,1
718,7,1
719,7,1
720,7,1
721,7,1
722,7,1
723,7,1
724,7,1
725,7,1
726,7,1
727,7,1
728,7,1
729,4,6
730,2,1
731,1,2
732,1,2
733,3,1
734,4,8
735,6,1
736,2,2
737,4,2
738,3,1
739,3,1
740,3,1
741,3,1
742,7,2
743,7,2
744,7,1
745,7,3
746,7,3
747,7,3
748,7,1
749,7,1
750,7,1
751,7,1
752,7,1
753,7,1
754,7,1
755,7,1
756,7,1
757,7,1
758,7,1
759,7,1
760,6,1
761,6,1
760,7,1
762,3,1
763,7,6
764,7,1
765,7,1
766,7,1
767,7,1
768,7,1
769,7,1
770,7,1
771,7,1
772,7,1
773,7,1
774,7,1
775,7,1
776,7,1
777,7,1
778,7,1
779,7,1
780,2,1
781,2,3
782,2,1
783,2,1
784,2,1
785,3,2
786,7,1
787,7,2
788,7,1
789,7,1
790,7,1
791,7,1
792,7,1
793,7,1
794,7,1
795,7,1
796,2,1
797,3,1
798,3,1
799,4,3
800,4,1
801,4,1
802,4,1
803,4,1
804,4,1
805,4,1
806,4,1
807,4,1
808,4,1
809,4,1
810,4,1
811,4,2
812,2,1
813,1,2
814,1,2
815,1,3
816,4,1
817,4,3
818,4,1
819,4,6
820,4,1
821,4,1
822,2,1
823,1,5
824,4,2
825,4,1
826,4,1
827,4,1
828,4,1
829,4,1
830,4,2
831,4,2
832,4,1
833,4,1
834,5,1
835,5,1
836,5,1
837,5,1
838,5,1
825,5,1
826,5,1
827,5,1
828,5,1
829,5,1
831,5,1
832,5,1
833,5,1
833,6,1
839,7,2
840,7,1
834,7,2
841,7,1
835,7,1
836,7,1
837,7,1
838,7,1
825,7,3
842,7,1
830,7,1
843,7,9
831,7,1
844,7,2
826,7,2
845,2,25
846,2,18
847,2,5
848,2,2
849,3,1
850,2,1
851,2,1
852,2,1
853,3,1
854,2,3
855,2,4
856,2,1
857,2,4
858,2,2
859,2,1
859,4,9
860,5,1
861,5,1
854,5,1
859,5,1
862,5,1
863,5,1
864,3,3
865,1,15
866,1,21
867,4,6
868,4,1
869,4,1
870,4,1
871,4,1
872,4,1
873,4,1
874,2,2
875,2,1
876,2,1
877,3,1
878,2,1
878,3,1
879,5,1
880,3,2
881,1,3
882,2,1
883,2,1
884,2,1
885,2,3
886,2,1
887,2,1
888,2,16
889,2,1
890,3,1
891,2,1
892,3,10
893,2,1
894,2,1
895,2,1
896,2,5
897,2,5
898,2,5
899,2,1
900,4,1
901,2,1
902,2,1
903,2,9
904,2,11
905,2,1
906,2,1
907,5,1
908,3,1
909,3,6
910,2,2
911,2,1
912,4,1
913,7,1
914,6,2
915,4,10
916,4,1
917,1,1
918,2,1
919,2,1
920,3,3
921,4,1
922,1,1
922,5,2
923,5,2
924,2,1
925,2,1
926,6,1
927,6,1
928,6,1
929,6,1
930,6,1
931,6,1
932,6,1
933,6,1
934,6,1
935,6,1
936,6,1
937,6,1
938,6,1
939,6,1
940,6,1
941,6,1
942,6,1
943,6,1
944,6,1
945,6,1
946,2,1
947,4,6
948,2,2
949,5,1
950,6,1
951,3,1
952,5,1
953,1,1
954,1,2
955,2,2
956,2,1
957,1,17
958,1,7
959,1,1
960,6,1
961,1,2
962,1,1
963,2,1
964,2,1
965,2,1
966,4,6
967,4,1
968,6,1
969,1,1
970,2,1
971,2,1
972,2,1
973,2,1
974,2,1
975,2,1
976,2,2
977,2,1
978,2,2
979,2,2
980,4,1
981,4,1
982,1,2
983,2,1
984,2,2
985,2,1
985,3,9
984,4,1
984,5,1
986,6,1
984,6,1
987,6,6
988,6,3
989,6,3
990,6,4
991,6,1
992,6,1
993,6,1
994,6,1
995,6,2
996,6,2
997,6,4
998,6,3
999,6,1
1000,6,1
1001,6,1
1002,6,1
1003,6,1
1004,6,1
1005,6,1
1006,6,1
1007,6,6
1008,6,1
1009,2,4
1010,2,1
1011,7,5
1012,7,2
1013,7,2
1014,7,5
1015,7,1
1016,4,1
1017,3,1
1018,2,1
1019,4,1
1020,1,2
1021,2,1
1022,2,1
1022,4,11
1023,2,1
1024,2,1
1025,2,1
1026,2,1
1027,2,2
1028,3,2
1029,3,1
1030,2,1
1031,3,1
1032,3,2
1033,5,1
1034,1,1
1035,4,4
1036,6,1
1037,1,1
1038,1,2
1039,1,2
1040,1,1
1041,1,1
1042,1,1
1043,1,2
1044,2,1
1045,3,1
1046,4,1
1047,2,3
1048,7,3
1049,3,3
1050,1,2
1051,2,4
1052,2,1
1053,2,2
1054,2,2
1055,2,2
1056,2,2
1057,2,3
1058,2,3
1059,2,3
1060,2,3
1061,2,3
1062,2,7
1063,2,3
1064,2,3
1065,2,1
1066,2,1
1067,2,2
1068,2,5
1069,2,5
1070,2,3
1071,2,3
1072,2,7
1073,2,2
1074,2,2
1075,2,2
1076,2,2
1077,2,2
1078,2,3
1079,2,2
1080,2,2
1081,2,2
1082,2,2
1083,2,1
1084,2,1
1058,3,28
1063,3,7
1057,3,8
1059,3,9
1064,3,12
1053,3,5
1054,3,5
1055,3,6
1056,3,5
1060,3,3
1061,3,4
1062,3,4
1051,3,1
1077,3,1
1068,3,3
1085,3,1
1086,5,1
1058,5,7
1072,5,2
1059,5,6
1052,5,3
1068,5,1
1087,5,1
1062,5,3
1083,5,1
1051,5,1
1082,5,2
1088,5,1
1053,5,2
1054,5,2
1055,5,2
1056,5,2
1057,5,2
1060,5,2
1061,5,2
1063,5,2
1064,5,2
1089,1,1
1090,1,1
1091,2,1
1092,4,3
1093,4,3
1094,4,3
1095,4,3
1096,4,2
1097,4,1
1098,4,1
1099,4,1
1100,4,1
1101,4,1
1102,4,2
1103,4,1
1104,4,4
1105,6,1
1106,3,1
1107,3,4
1108,3,1
1109,7,2
1110,2,1
1111,3,1
1112,5,6
1113,5,4
1114,5,1
1115,5,1
1116,5,1
1117,5,1
1118,5,1
1119,5,1
1120,5,1
1121,5,1
1122,5,1
1123,5,1
1124,5,1
1125,5,1
1126,5,1
1127,5,1
1128,5,1
1129,5,1
1130,5,1
1131,2,1
1132,5,4
1133,1,3
1134,1,1
1135,2,14
1136,2,2
1137,2,2
1138,2,1
1139,2,6
1140,2,1
1141,2,1
1142,2,1
1143,2,2
1144,2,1
1145,2,2
1146,2,3
1147,2,1
1148,3,4
1143,3,2
1133,3,6
1149,3,1
1150,3,1
1151,3,1
1152,3,2
1136,3,1
1144,3,4
1153,3,1
1154,3,1
1155,3,1
1156,3,1
1157,3,1
1158,3,1
1159,3,1
1138,3,1
1160,3,1
1137,3,1
1161,3,1
1162,3,1
1163,3,1
1164,3,1
1165,3,1
1166,3,1
1167,3,1
1141,3,1
1168,3,1
1169,3,1
1140,3,1
1170,3,1
1171,3,1
1146,3,1
1172,3,1
1143,4,2
1152,4,2
1138,5,6
1166,5,1
1143,5,1
1173,5,1
1174,5,1
1150,5,1
1175,5,1
1153,5,1
1154,5,1
1155,5,1
1156,5,1
1157,5,1
1158,5,1
1159,5,1
1148,5,1
1160,5,1
1145,6,1
1140,6,1
1176,5,1
1177,5,1
1178,2,1
1179,3,5
1180,3,5
1181,3,3
1182,3,1
1183,2,1
1184,1,5
1185,1,2
1186,1,2
1184,2,3
1185,2,2
1187,2,3
1184,5,1
1188,3,1
1189,3,8
1190,3,1
1191,6,2
1192,6,2
1193,6,2
1194,6,2
1190,6,2
1195,6,2
1196,6,2
1197,6,2
1198,6,3
1189,6,3
1199,1,1
1200,1,2
1201,1,3
1202,1,1
1203,1,3
1204,1,3
1205,1,1
1206,1,5
1207,1,3
1208,1,1
1209,1,4
1210,1,2
1211,1,1
1212,2,1
1213,4,1
1214,4,1
1215,4,1
1216,4,1
1217,4,1
1218,4,1
1219,4,1
1220,4,1
1221,4,1
1222,4,1
1223,4,1
1224,4,1
1225,4,2
1226,4,2
1227,4,3
1228,4,2
1229,4,1
1230,4,1
1231,4,1
1232,4,1
1233,4,2
1234,4,2
1235,4,2
1236,4,1
1237,4,1
1238,4,1
1239,4,2
1240,4,1
1241,4,1
1242,4,1
1243,4,2
1244,4,2
1245,4,2
1246,4,1
1247,4,1
1248,4,1
1249,4,1
1250,4,2
1251,4,3
1252,1,3
1253,4,5
1254,6,1
1255,6,1
1256,6,1
1257,4,1
1258,4,1
1259,3,1
1260,2,6
1261,2,1
1262,4,1
1263,3,1
1264,6,1
1265,6,1
1266,6,1
1267,6,1
1268,6,1
1269,6,1
1270,6,1
1271,6,1
1272,6,1
1273,6,1
1274,6,1
1275,6,1
1276,6,1
1277,6,1
1278,6,1
1279,6,1
1280,6,1
1281,6,1
1282,6,1
1283,6,1
1284,1,2
1285,5,1
1286,6,1
1287,5,1
1288,1,2
1289,2,1
1290,2,2
1291,3,2
1292,3,1
1293,3,1
1290,3,1
1294,3,1
1295,3,1
1296,3,1
1289,4,1
1289,6,1
1297,2,1
1298,7,1
1299,1,1
1300,1,13
1301,1,9
1302,1,1
1303,2,1
1304,2,2
1305,2,1
1306,2,1
1307,2,3
1308,2,2
1309,2,1
1310,3,1
1311,4,9
1312,4,5
1308,4,22
1313,4,3
1300,4,5
1314,4,10
1315,4,10
1316,4,5
1317,4,2
1318,4,1
1319,4,1
1320,4,1
1321,4,1
1322,4,1
1323,4,1
1324,4,1
1325,4,1
1326,4,3
1327,4,3
1328,4,5
1329,4,12
1302,4,11
1330,4,3
1331,4,4
1309,4,6
1332,4,3
1303,4,1
1333,4,1
1334,4,1
1335,4,1
1336,4,1
1337,4,1
1304,4,1
1338,4,2
1339,4,1
1340,4,1
1341,4,1
1342,4,1
1343,4,1
1344,4,1
1345,4,1
1346,4,2
1347,4,2
1310,4,5
1348,4,4
1349,4,4
1350,4,1
1305,4,1
1301,4,4
1351,4,3
1352,4,3
1353,4,1
1354,4,1
1355,4,1
1356,4,1
1357,4,1
1358,4,1
1359,4,1
1360,4,1
1361,4,1
1362,4,1
1363,4,1
1364,4,2
1365,4,2
1366,4,2
1367,4,2
1368,4,2
1369,4,3
1370,4,2
1371,4,2
1372,4,1
1373,4,1
1334,5,1
1374,7,1
1375,7,1
1376,7,1
1377,7,2
1378,7,6
1344,7,1
1331,7,2
1332,7,11
1328,7,1
1334,7,5
1333,7,3
1300,7,3
1312,7,5
1303,7,2
1330,7,1
1379,7,1
1337,7,1
1380,7,2
1381,7,1
1305,7,1
1342,7,1
1382,2,1
1383,2,1
1384,4,9
1385,4,3
1386,2,1
1387,3,1
1388,4,1
1389,4,1
1390,4,9
1391,2,2
1392,6,1
1393,5,1
1394,1,1
1395,6,1
1396,1,1
1397,1,1
1398,2,1
1399,5,2
1400,2,2
1401,3,1
1401,5,2
1402,2,5
1403,3,11
1404,3,2
1405,2,1
1406,2,1
1407,2,1
1408,2,1
1409,3,1
1410,2,1
1411,6,1
1412,6,1
1413,6,1
1414,6,1
1415,6,1
1416,6,1
1417,6,1
1418,6,1
1419,4,6
1420,2,1
1421,2,1
1422,2,1
1423,1,3
1424,3,1
1425,2,2
1426,2,1
1427,1,1
1428,7,1
1429,7,2
1430,7,1
1431,7,1
1432,1,2
1433,5,1
1434,7,1
1435,2,1
1436,6,1
1437,3,1
1438,3,1
1439,3,3
1440,3,2
1441,4,9
1442,4,5
1443,4,5
1444,4,6
1445,4,4
1446,4,4
1447,4,5
1448,4,1
1449,4,1
1450,4,1
1451,4,1
1452,4,1
1453,4,1
1454,4,1
1455,4,1
1456,4,1
1457,4,1
1439,4,1
1458,4,1
1459,4,1
1460,4,1
1461,4,1
1462,4,1
1440,4,1
1463,4,5
1464,4,3
1465,4,3
1437,4,4
1466,4,3
1447,5,2
1444,5,2
1467,5,4
1463,5,1
1465,5,2
1446,5,2
1468,5,1
1469,5,1
1470,5,1
1471,5,1
1472,5,1
1438,5,1
1451,5,1
1473,5,1
1448,5,1
1461,5,1
1458,5,1
1455,5,1
1440,5,1
1464,5,1
1466,5,1
1437,5,1
1442,5,1
1443,5,1
1445,5,1
1439,6,1
1469,6,1
1467,6,1
1470,6,1
1471,6,1
1472,6,1
1438,6,1
1451,6,1
1473,6,1
1448,6,1
1461,6,1
1458,6,1
1455,6,1
1440,6,1
1464,6,2
1465,6,1
1466,6,1
1437,6,1
1442,6,1
1443,6,1
1444,6,1
1445,6,1
1446,6,1
1447,6,1
1474,7,1
1464,7,1
1475,7,1
1440,7,1
1476,3,2
1477,5,1
1478,4,1
1479,3,2
1480,3,1
1481,6,1
1482,3,1
1483,1,1
1483,2,1
1484,2,1
1485,4,1
1486,5,1
1487,2,3
1488,2,3
1489,2,2
1490,2,1
1491,2,1
1492,2,1
1493,2,1
1494,3,2
1495,3,2
1496,3,2
1497,3,3
1498,3,2
1499,3,3
1500,3,1
1501,3,1
1502,3,1
1503,3,1
1504,3,1
1505,3,1
1506,3,1
1507,3,1
1508,3,1
1509,3,1
1510,3,1
1511,3,1
1512,3,1
1513,3,1
1514,3,1
1515,3,1
1516,3,1
1517,3,1
1493,4,7
1508,4,4
1505,4,2
1506,4,2
1507,4,3
1497,4,3
1498,4,1
1500,4,1
1501,4,1
1518,4,1
1503,4,1
1499,4,1
1504,4,1
1519,5,1
1495,5,1
1497,5,1
1514,5,1
1520,6,1
1521,6,1
1522,6,1
1523,6,1
1498,6,1
1500,6,1
1501,6,1
1502,6,2
1503,6,1
1519,6,2
1506,6,1
1507,6,1
1508,6,1
1497,6,2
1509,6,1
1510,6,1
1511,6,1
1512,6,1
1513,6,1
1514,6,1
1515,6,1
1516,6,1
1494,6,1
1495,6,1
1496,6,2
1517,6,1
1524,6,1
1525,6,1
1526,6,1
1527,6,1
1528,6,1
1529,6,1
1530,6,1
1531,6,1
1532,6,1
1533,6,1
1534,6,1
1504,6,1
1513,7,21
1535,7,1
1536,7,1
1537,7,1
1538,7,2
1539,7,2
1540,7,2
1541,7,2
1542,7,2
1543,7,2
1544,7,2
1545,7,2
1546,7,2
1547,7,2
1548,7,2
1549,7,2
1550,7,2
1551,7,2
1509,7,8
1511,7,18
1512,7,13
1514,7,16
1515,7,17
1516,7,19
1494,7,29
1495,7,30
1496,7,26
1517,7,20
1533,7,2
1534,7,2
1552,7,3
1553,7,3
1498,7,3
1500,7,2
1501,7,2
1502,7,2
1503,7,2
1499,7,2
1504,7,2
1505,7,2
1506,7,3
1507,7,3
1508,7,5
1497,7,8
1510,7,4
1554,7,1
1555,7,3
1556,7,3
1529,7,3
1524,7,1
1525,7,1
1526,7,1
1527,7,1
1519,7,1
1528,7,1
1530,7,1
1531,7,1
1532,7,1
1492,7,1
1557,7,1
1558,7,1
1520,7,1
1521,7,1
1522,7,1
1523,7,1
1559,7,2
1560,7,2
1561,7,2
1562,7,2
1563,7,2
1564,7,2
1565,7,2
1566,7,2
1567,7,1
1568,1,4
1569,1,2
1570,2,1
1569,2,1
1571,2,3
1572,2,4
1573,2,1
1574,3,1
1575,4,9
1576,4,5
1577,4,1
1578,4,1
1579,4,1
1580,4,1
1581,4,2
1582,4,1
1569,4,3
1571,5,1
1575,7,2
1583,7,1
1584,3,1
1585,2,2
1585,5,1
1585,6,1
1586,1,3
1586,2,1
1587,2,2
1588,2,2
1589,2,2
1590,2,1
1589,7,1
1591,7,1
1592,2,2
1593,4,6
1594,1,1
1595,2,1
1596,5,1
1597,1,4
1598,1,1
1599,1,2
1600,1,5
1601,1,2
1602,1,1
1603,1,1
1604,1,1
1605,1,1
1606,1,2
1607,1,1
1608,1,1
1609,1,1
1610,1,1
1611,1,1
1612,1,4
1613,1,2
1614,1,2
1615,1,2
1616,1,2
1617,1,1
1618,1,3
1619,1,2
1620,1,3
1621,1,2
1622,1,3
1597,2,6
1623,2,6
1624,2,1
1625,2,1
1611,2,7
1608,2,6
1626,2,2
1621,2,1
1627,2,2
1628,2,2
1629,2,8
1630,2,3
1614,2,4
1631,2,5
1632,2,1
1633,2,4
1634,2,1
1615,2,3
1635,2,3
1636,2,3
1610,2,3
1637,2,3
1638,2,3
1609,2,3
1606,2,2
1623,3,1
1625,3,1
1639,4,5
1623,4,1
1629,5,1
1621,6,1
1612,6,2
1640,6,1
1641,6,1
1626,6,1
1642,6,1
1641,7,1
1618,7,1
1643,3,1
1644,5,5
1645,3,1
1646,2,5
1647,2,1
1648,5,1
1649,7,1
1650,1,1
1651,1,1
1651,2,2
1652,2,1
1653,2,1
1654,2,5
1655,2,2
1656,5,2
1657,5,1
1658,5,1
1659,5,1
1660,5,1
1661,5,1
1662,5,1
1663,5,4
1664,5,1
1665,5,3
1666,5,2
1667,5,1
1668,5,1
1669,5,2
1670,5,1
1671,5,1
1672,4,2
1673,2,1
1674,6,1
1675,5,3
1675,7,1
1676,2,1
1677,6,1
1678,2,4
1679,6,1
1680,6,1
1681,7,1
1682,3,11
1683,3,1
1684,2,1
1685,4,1
1686,2,4
1687,4,7
1688,5,5
1689,6,2
1690,5,1
1691,5,1
1692,5,2
1693,5,1
1694,5,1
1695,5,1
1696,5,1
1697,2,4
1698,5,3
1699,5,2
1700,7,1
1701,7,7
1702,7,5
1703,7,2
1704,7,2
1705,7,2
1706,7,2
1707,7,3
1708,7,5
1709,7,2
1710,7,1
1711,7,1
1712,7,1
1713,3,1
1713,6,1
1714,1,2
1715,2,1
1716,5,1
1717,4,1
1718,3,1
1719,2,16
1720,2,1
1721,5,1
1722,2,2
1723,2,1
1724,2,1
1725,7,2
1726,2,1
1727,7,5
1728,7,2
1729,7,1
1730,7,1
1731,2,1
1732,4,1
1733,2,1
1734,5,1
1735,2,1
1736,2,2
1735,3,7
1737,4,11
1738,5,4
1737,5,6
1735,5,2
1739,5,1
1740,7,1
1741,7,2
1742,7,6
1743,7,6
1744,7,4
1745,7,8
1746,7,1
1747,7,1
1748,7,6
1749,7,3
1750,7,3
1751,7,4
1752,7,2
1753,7,2
1754,7,2
1755,7,1
1756,7,1
1757,7,1
